sample,fpl,SWB_1,SWB_2,SWB_3,FWBscore,FWB1_1,FWB1_2,FWB1_3,FWB1_4,FWB1_5,FWB1_6,FWB2_1,FWB2_2,FWB2_3,FWB2_4,FSscore,FS1_1,FS1_2,FS1_3,FS1_4,FS1_5,FS1_6,FS1_7,FS2_1,FS2_2,FS2_3,SUBKNOWL1,ACT1_1,ACT1_2,FINGOALS,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,SAVEHABIT,FRUGALITY,AUTOMATED_1,AUTOMATED_2,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,FINKNOWL1,FINKNOWL2,FINKNOWL3,FK1correct,FK2correct,FK3correct,KHscore,KHKNOWL1,KHKNOWL2,KHKNOWL3,KHKNOWL4,KHKNOWL5,KHKNOWL6,KHKNOWL7,KHKNOWL8,KHKNOWL9,KH1correct,KH2correct,KH3correct,KH4correct,KH5correct,KH6correct,KH7correct,KH8correct,KH9correct,ENDSMEET,HOUSING,LIVINGARRANGEMENT,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,VOLATILITY,SNAP,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,FRAUD2,COVERCOSTS,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,MANAGE2,PAIDHELP,HSLOC,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,OBJNUMERACY1,ON2correct,ON1correct,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,HEALTH,SCFHORIZON,DISCOUNT,MEMLOSS,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,SOCSEC2,SOCSEC3,LIFEEXPECT,HHEDUC,KIDS_NoChildren,KIDS_1,KIDS_2,KIDS_3,KIDS_4,EMPLOY,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,EMPLOY1_9,RETIRE,MILITARY,Military_Status,agecat,generation,PPEDUC,PPETHM,PPGENDER,PPHHSIZE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,PPREG9,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL
1,3,5,3,4,37,2,1,3,3,4,5,4,1,4,4,49,4,4,4,3,2,2,2,5,5,3,4,4,3,1,4,5,3,1,2,2,3,3,1,6,7,0,5,5,3,3,2,2,3,1,3,2,1,1,1,1.2670000000000001,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,3,2,2,5,0,-2,-2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,2,1,0,2,2,1,3,3,2,1,1,1,2,1,0,0,0,1,8,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,5,0,1,0,1,1,0,1,2,1,1,4,3,1,80,3,3,2,0,4,2,1,2,4,4,1,1,1,0,1,0,0,0,0,0,1,4,-2,-2,71,50,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,3,1,2,2,4,5,1,1,2,0,0,0,0,2,0
1,3,7,7,7,47,4,5,5,4,5,5,1,5,1,5,75,5,5,5,5,5,5,5,4,5,5,4,4,4,1,5,5,5,5,5,5,5,5,6,6,0,1,5,3,4,3,1,4,2,1,2,2,1,0,1,-1.9,1,1,3,2,2,1,2,3,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,-2,-2,99,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2,0,1,1,8,1,1,1,1,1,1,8,0,0,8,1,0,0,0,0,8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,-2,1,3,1,0,0,0,0,0,0,1,0,0,1,1,1,10,5,2,2,0,1,2,4,3,3,3,0,0,0,0,1,0,0,0,0,0,6,3,-2,-2,65,10,3,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,-2,0,5,3,3,3,2,2,1,8,4,0,2,4,0,0,0,0,1,1
1,3,7,7,7,64,3,4,3,4,1,3,1,4,1,5,68,5,5,4,4,4,5,3,5,5,1,6,5,4,1,5,5,4,5,5,5,3,5,4,6,0,1,5,3,6,6,5,4,3,1,3,2,1,1,1,0.7120000000000001,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,1,2,2,5,0,-2,-2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,0,1,1,1,1,1,1,0,0,1,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,2,1,1,1,1,0,1,0,0,2,1,1,4,4,2,80,3,3,2,0,3,1,4,3,5,4,0,1,1,0,0,0,0,0,0,0,2,3,1,-3,-2,-2,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,5,8,1,4,4,1,5,7,1,1,3,7,0,0,0,1,4,1
1,3,7,6,6,80,5,4,1,4,5,1,1,5,1,1,51,4,4,4,3,3,4,4,4,3,3,6,4,4,0,2,2,3,2,5,3,5,5,5,5,0,1,4,2,2,5,4,3,3,1,3,2,1,1,1,1.2670000000000001,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,4,1,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,5,0,0,0,0,1,1,0,1,1,0,5,5,5,100,3,4,2,1,2,3,2,3,4,2,0,1,0,0,0,0,1,1,0,0,6,4,1,66,-2,-2,2,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,3,0,5,8,1,2,1,1,1,8,1,1,3,6,0,0,0,0,1,1
1,3,5,6,6,63,5,4,2,4,1,3,2,5,1,3,50,4,3,3,3,2,5,4,4,3,3,5,5,4,1,4,3,4,3,5,4,4,3,6,5,1,1,2,3,5,6,5,3,2,1,2,2,1,0,1,-0.188,2,3,2,1,1,2,3,2,1,0,1,1,1,1,1,0,1,1,1,2,2,5,0,-2,-2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,1,0,0,1,0,1,2,1,1,3,4,4,90,3,3,2,0,3,1,3,3,3,4,0,1,0,1,0,0,0,0,0,0,6,3,-2,-2,65,75,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,1,2,4,2,3,2,1,2,7,1,1,2,3,0,0,0,0,2,0
1,3,5,5,4,52,4,3,3,3,3,4,2,3,2,3,61,5,3,3,4,2,5,5,4,3,2,5,5,4,1,5,4,4,3,5,5,3,5,4,6,0,0,3,2,3,4,5,3,3,1,3,2,1,1,1,0.242,3,3,3,1,1,2,4,4,1,1,1,0,1,1,1,1,0,1,1,1,2,5,0,3,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,1,1,1,1,3,1,1,0,0,4,1,1,0,0,1,1,2,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,5,1,1,1,1,1,0,1,2,1,1,2,3,1,80,4,2,1,0,3,1,3,3,4,2,0,1,0,0,0,0,1,1,0,0,6,3,-2,-2,62,99,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,1,4,5,2,2,1,2,2,6,1,1,4,9,0,0,0,0,2,1
1,3,6,5,5,62,4,3,1,3,2,3,2,5,2,3,48,4,4,3,3,3,4,3,3,4,3,5,4,3,0,3,3,3,2,5,4,5,5,4,4,7,1,3,3,2,3,3,3,2,1,3,1,1,1,0,0.242,1,3,2,1,1,2,4,1,1,0,1,1,1,1,1,1,0,1,1,1,2,99,0,2,1,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,1,1,1,1,0,0,0,4,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,1,2,0,1,3,3,3,80,3,2,2,0,3,2,2,3,3,2,0,1,0,0,1,0,1,0,0,0,6,4,1,65,-2,-2,2,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,-2,0,5,8,1,2,1,2,2,6,1,1,2,3,0,0,0,0,2,0
1,1,4,3,3,40,2,2,4,2,4,4,4,2,2,4,31,3,2,1,1,1,3,3,3,2,4,2,3,3,0,4,3,4,2,5,3,1,4,4,4,7,7,3,3,5,2,5,3,2,1,3,1,1,1,0,-0.909,2,3,3,2,1,2,3,4,1,0,1,0,0,1,1,0,0,1,2,3,3,1,0,-2,-2,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,3,0,2,1,1,1,1,1,0,0,0,8,0,0,0,0,0,8,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,1,2,2,1,50,3,4,2,0,3,3,2,3,1,3,0,0,0,0,0,0,0,0,0,1,2,3,-2,-2,61,50,2,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,-2,0,5,3,3,2,1,1,2,1,4,0,1,2,0,0,0,0,2,0
1,1,4,3,4,33,2,2,5,2,5,4,5,2,2,4,35,3,2,2,1,1,3,3,3,4,3,2,4,2,1,5,4,4,4,5,4,1,4,3,6,7,7,3,4,4,3,4,2,3,1,3,2,1,1,1,-0.188,2,3,3,1,1,2,4,3,1,0,1,0,1,1,1,1,0,1,2,1,2,99,0,1,99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,1,0,2,1,1,3,3,2,85,2,1,1,1,3,3,2,2,4,2,0,1,0,0,0,0,0,0,0,0,3,3,-2,-2,65,5,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-2,0,5,3,3,2,1,1,4,2,1,1,3,5,0,0,0,1,3,0
1,3,5,7,7,45,2,2,4,3,2,5,3,4,2,5,42,3,2,2,3,1,3,3,4,4,2,5,5,2,1,5,4,2,3,5,4,2,4,2,6,1,0,5,-1,6,6,5,3,3,1,3,2,1,1,1,0.242,2,3,2,1,1,2,4,4,1,0,1,1,1,1,1,1,0,1,2,2,2,5,0,-2,-2,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,1,1,3,5,4,70,4,4,1,0,4,1,4,3,5,2,0,1,0,0,1,0,0,0,0,0,2,3,-2,-2,65,80,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,3,1,1,2,7,5,1,3,5,0,0,0,0,2,1
1,2,4,3,7,33,1,2,3,2,1,5,5,1,4,5,37,2,3,2,2,1,5,1,4,5,2,4,2,2,1,4,2,4,2,2,1,1,1,2,5,7,7,1,1,6,4,4,2,1,3,3,1,0,1,0,-1.215,3,3,3,2,2,2,1,3,2,1,1,0,0,0,1,0,0,0,2,2,1,1,0,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,1,1,2,2,1,1,1,1,1,0,0,2,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-2,1,2,0,1,1,1,1,0,0,2,0,1,3,4,3,0,4,1,1,0,5,2,3,3,4,3,0,0,0,0,1,0,1,1,0,0,5,3,-2,-2,61,100,2,0,2,1,0,0,3,0,0,1,0,0,0,0,0,0,-2,0,5,2,4,2,2,2,4,3,4,1,2,3,0,1,1,0,1,1
1,1,5,7,6,54,3,4,2,4,2,3,2,4,3,4,51,3,4,4,4,3,3,4,4,4,3,5,3,4,1,3,4,4,3,4,4,4,5,6,6,0,1,5,4,6,5,2,3,3,1,3,2,1,1,1,-0.57,2,3,2,1,2,2,3,4,1,0,1,1,1,0,1,0,0,1,2,2,3,5,0,-2,-2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,3,1,0,1,1,3,1,1,1,0,0,0,3,1,0,0,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,1,1,1,1,1,1,2,1,1,4,4,4,50,4,1,2,0,2,2,3,3,4,4,1,1,1,1,1,1,1,1,0,0,6,3,-2,-2,65,100,3,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,-2,0,5,1,4,3,4,1,5,1,4,1,4,9,0,0,0,1,4,1
1,3,6,6,6,39,1,3,3,2,5,3,5,1,3,3,28,1,3,2,2,3,1,2,3,3,3,3,2,2,0,3,3,2,2,5,2,5,3,3,4,1,7,3,3,4,3,2,2,2,1,2,2,1,0,1,-0.909,3,3,3,1,2,2,4,3,2,1,1,0,1,0,1,1,0,0,2,2,2,6,0,-2,-2,98,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,1,0,1,1,1,1,2,1,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,1,1,1,0,0,1,0,2,1,1,3,3,3,22,3,4,2,0,5,3,3,3,2,4,1,1,0,0,1,0,0,0,0,0,3,3,-2,-2,70,99,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,5,1,2,2,8,5,1,3,5,0,0,0,0,2,0
1,3,4,4,7,56,3,3,3,4,4,3,1,5,2,3,50,4,4,4,3,3,4,4,2,3,2,5,4,4,0,3,4,4,4,5,4,5,5,2,4,0,0,4,2,5,5,2,4,3,1,3,2,1,1,1,0.242,3,3,2,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,5,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-2,1,2,0,0,0,0,0,0,0,2,1,1,4,3,3,50,4,2,2,0,4,3,3,4,5,4,0,1,0,0,1,0,0,0,0,0,5,4,-2,-2,65,65,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-2,0,5,3,3,2,1,1,3,6,3,1,2,3,0,0,0,1,2,0
1,2,6,7,7,38,1,2,3,3,5,5,4,1,3,3,43,3,2,1,2,2,5,3,5,5,3,5,5,5,0,4,2,5,2,2,2,1,2,2,6,7,7,5,1,1,5,4,4,2,1,2,2,1,0,1,-0.909,2,3,1,2,1,2,4,4,1,0,1,0,0,1,1,1,0,1,2,1,2,4,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,2,2,1,1,2,1,1,1,1,1,1,0,0,0,1,8,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,2,0,0,0,0,0,0,0,1,0,0,2,2,2,100,4,1,2,0,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,1,6,3,-2,-2,65,100,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,1,2,5,2,3,2,1,2,2,1,1,3,5,0,0,0,0,2,1
1,3,6,6,5,77,4,4,1,5,1,2,1,5,1,2,57,4,4,4,4,3,4,4,4,5,2,6,5,4,1,5,5,4,3,5,5,5,5,6,4,1,0,5,2,3,5,1,4,3,1,3,2,1,1,1,0.7120000000000001,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,4,1,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,5,1,1,0,0,0,1,1,2,1,1,2,4,3,100,4,5,2,0,2,1,3,3,4,3,0,1,0,0,0,0,0,0,0,0,3,4,1,63,-2,50,4,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,5,6,2,3,1,1,2,9,1,1,4,9,0,0,0,0,2,0
1,3,7,7,7,57,4,5,3,5,2,2,2,5,2,4,76,5,5,5,5,5,5,5,4,4,2,6,4,4,1,4,4,4,4,5,4,5,5,6,6,1,1,5,2,2,6,4,4,3,1,3,2,1,1,1,0.242,3,3,2,1,1,2,3,1,1,1,1,1,1,1,1,0,0,1,1,1,2,4,0,2,2,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,3,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,-2,1,4,0,1,0,1,1,0,1,2,1,1,3,2,2,80,4,5,2,0,1,2,4,4,5,5,0,0,0,0,0,0,0,0,0,1,7,4,-2,-2,67,100,5,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,3,5,1,1,5,8,1,1,3,5,0,0,0,1,4,0
2,3,7,7,4,71,5,5,2,4,2,2,1,4,1,2,61,5,5,4,4,4,4,4,4,3,2,5,5,4,0,2,2,2,2,5,1,5,2,2,6,0,0,4,2,3,4,2,4,2,1,3,1,1,1,0,0.242,3,3,2,1,1,2,3,4,1,1,1,1,1,1,1,0,0,1,1,1,2,7,0,4,3,6,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,0,1,0,2,1,1,1,2,1,50,4,2,1,0,1,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,6,4,1,62,-2,95,5,-1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,1,2,6,2,3,1,2,2,9,1,1,4,9,0,0,0,0,2,0
1,3,7,7,-1,76,3,4,-1,4,-1,-1,1,5,1,1,70,5,-1,5,5,5,5,5,1,1,1,6,4,5,1,1,5,5,5,5,5,5,1,6,6,7,7,4,3,6,2,4,4,3,1,3,2,1,1,1,1.2670000000000001,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,2,1,4,7,0,4,99,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3,1,1,2,2,0,1,1,1,1,1,1,0,0,0,4,1,1,0,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,8,3,0,0,0,0,0,0,1,2,1,1,1,3,1,100,4,5,1,0,2,1,4,4,3,5,1,0,0,0,0,0,0,0,0,0,7,3,-2,-2,65,90,5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,-2,0,5,1,4,5,1,2,2,3,4,1,3,5,0,0,0,0,2,0
1,3,5,5,6,52,2,3,2,3,3,3,4,2,1,3,60,5,4,5,3,3,4,4,5,5,3,5,5,4,1,4,4,4,4,5,4,4,4,4,6,1,0,4,4,5,5,4,3,3,1,3,2,1,1,1,0.7120000000000001,3,3,2,1,1,2,3,2,1,1,1,1,1,1,1,0,1,1,1,1,2,1,0,3,1,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,1,2,1,0,1,0,4,0,1,1,0,0,1,1,1,-1,0,0,0,1,1,0,0,0,0,1,1,0,2,0,1,2,0,1,1,0,1,0,0,2,1,1,3,3,3,95,3,4,2,0,4,2,3,3,4,2,0,1,0,0,1,0,1,0,0,0,6,3,1,65,-2,94,4,0,0,0,2,1,8,0,0,0,0,0,0,0,1,0,1,0,5,6,2,3,3,2,2,7,3,1,3,6,0,0,0,0,2,1
1,2,5,5,5,51,2,2,3,3,4,4,2,4,2,3,39,3,3,2,2,2,2,3,4,4,3,5,4,2,1,4,3,4,3,5,3,2,3,3,4,1,0,3,3,3,4,3,3,2,1,1,2,1,0,1,-1.215,2,3,1,1,2,2,3,1,1,0,1,0,1,0,1,0,0,1,1,3,3,3,0,-2,-2,5,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,3,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,3,0,0,0,1,1,0,0,2,1,1,3,3,2,50,3,3,2,0,4,2,2,3,2,4,1,0,1,0,1,0,0,0,0,0,5,2,-2,-2,70,70,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,4,1,2,4,3,4,1,3,5,0,1,0,0,3,0
1,3,4,4,7,30,3,1,4,2,5,5,4,2,5,5,61,3,5,5,5,3,4,5,5,4,3,5,5,3,1,3,4,4,3,5,5,2,5,2,6,7,7,5,1,6,6,4,3,3,1,3,2,1,1,1,-0.188,3,3,2,2,2,2,3,2,1,1,1,1,0,0,1,0,1,1,3,1,2,6,0,3,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,1,2,1,1,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,4,1,1,1,1,1,0,1,2,1,1,4,2,3,80,3,1,1,0,5,3,3,2,3,3,1,0,0,0,0,0,0,0,0,0,3,3,-2,-2,-1,65,4,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,-2,0,5,4,3,4,1,1,2,5,1,1,1,2,0,0,0,0,2,0
1,3,4,5,5,60,2,3,2,3,3,3,2,5,1,2,40,3,3,3,3,2,3,2,4,3,3,4,4,3,1,4,3,3,2,5,5,1,3,3,4,1,7,4,3,3,3,4,3,3,1,3,2,1,1,1,0.242,3,3,2,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,3,3,4,0,-2,-2,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,0,1,1,3,1,1,1,1,0,0,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,1,1,1,1,0,2,1,1,3,3,2,60,4,4,1,0,2,2,3,2,2,3,1,0,0,0,0,0,0,0,0,0,5,3,-2,-2,67,95,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,2,1,1,3,4,4,1,2,3,0,0,0,0,3,0
2,2,5,4,5,34,1,3,5,3,5,5,4,3,4,4,60,5,4,4,4,4,4,4,4,4,3,-1,5,3,0,5,4,3,2,5,4,4,5,3,6,-1,-1,5,4,5,6,6,3,3,1,3,2,1,1,1,0.7120000000000001,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,2,1,1,5,0,2,2,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,1,2,0,1,1,1,2,2,1,1,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-2,1,3,1,1,1,1,1,1,1,2,1,1,4,3,4,95,4,1,2,0,4,3,2,3,2,2,0,0,0,0,1,0,0,0,0,0,7,4,1,63,-2,100,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,5,6,2,3,1,1,1,2,3,1,4,8,0,0,0,0,1,0
2,3,6,6,7,76,5,5,1,5,5,1,1,4,1,2,55,4,4,4,4,4,4,4,2,4,2,5,5,5,0,2,4,3,4,5,5,5,5,5,5,1,0,4,2,3,5,5,4,3,1,3,2,1,1,1,0.242,3,3,2,1,2,2,4,1,1,1,1,1,1,0,1,1,0,1,1,1,2,98,0,4,1,99,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-2,1,5,0,1,1,1,1,0,0,2,0,1,1,3,1,100,3,5,2,0,2,2,3,3,3,4,0,0,0,0,0,0,0,0,0,1,5,4,1,65,-2,-2,5,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,5,8,1,5,1,1,2,8,1,1,2,3,0,0,0,0,2,0
1,3,6,-1,-1,50,3,3,3,4,4,4,3,4,2,3,43,4,3,2,2,3,4,3,4,4,5,4,4,3,1,4,3,2,2,5,3,1,2,3,4,7,7,4,3,4,2,2,3,3,1,3,2,1,1,1,0.242,3,3,2,1,1,2,3,4,1,1,1,1,1,1,1,0,0,1,1,1,2,99,0,1,98,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,0,1,1,1,1,1,1,0,0,0,3,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,2,0,1,2,3,3,100,2,1,1,1,3,3,2,2,3,4,0,1,0,0,0,0,0,0,0,0,5,3,1,-3,-2,50,3,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,1,4,6,2,2,1,2,2,4,1,1,4,9,0,0,0,0,2,0
1,3,5,6,6,47,2,2,3,3,3,4,3,3,2,4,43,3,3,3,3,3,3,2,4,4,2,5,4,4,0,4,4,4,3,5,4,1,4,2,3,1,0,4,2,5,5,3,3,3,1,3,2,1,1,1,0.7120000000000001,3,3,2,1,1,2,4,4,1,1,1,1,1,1,1,1,0,1,2,1,2,4,0,1,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,1,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,3,0,1,0,0,1,0,0,2,1,1,3,4,3,72,3,1,1,0,4,2,2,2,4,5,0,0,0,0,0,0,0,0,0,1,6,3,-2,-2,65,100,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,2,3,1,2,3,6,1,0,4,8,0,0,0,0,3,1
